doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3544548.3580918,virtual reality;human-centered computing,31,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"3.67 (0.64) (VR Mirror), 3.60 (0.68) (VR No mirror), 3.82 (0.57) (Reality Mirror), 3.67 (0.62) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,32,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"4.55 (2.50) (VR Mirror), 4.00 (2.20) (VR No mirror), 4.65 (2.23) (Reality Mirror), 4.85 (2.37) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,33,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"7.10 (2.00) (VR Mirror), 7.35 (1.18) (VR No mirror), 8.15 (1.23) (Reality Mirror), 7.70 (1.42) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,34,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"6.70 (1.75) (VR Mirror), 6.90 (1.55) (VR No mirror), 7.15 (1.18) (Reality Mirror), 7.20 (1.54) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,35,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"6.80 (1.96) (VR Mirror), 7.25 (2.12) (VR No mirror), 8.10 (1.29) (Reality Mirror), 7.45 (1.64) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,36,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"6.40 (2.35) (VR Mirror), 3.70 (2.23) (VR No mirror), 5.25 (2.27) (Reality Mirror), 2.85 (1.87) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580918,virtual reality;human-centered computing,37,Descriptive Statistics,40,UNKNOWN,,1,Mean (M) and Standard Deviation (SD),"0.66 (0.18) (VR Mirror), 0.69 (0.16) (VR No mirror), 0.70 (0.20) (Reality Mirror), 0.73 (0.15) (Reality No mirror)",UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,1,Wilcoxon Signed-Rank test,12,0.003,,1,z,-2.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,1,Wilcoxon Signed-Rank test,12,0.003,Correctness,1,Mean (Charagraph),98.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,1,Wilcoxon Signed-Rank test,12,0.003,Correctness,2,SD (Charagraph),11.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,1,Wilcoxon Signed-Rank test,12,0.003,Correctness,3,Mean (Baseline),92.59,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,1,Wilcoxon Signed-Rank test,12,0.003,Correctness,4,SD (Baseline),26.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,2,Student's t-test,12,0.15,,1,t,1.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,2,Student's t-test,12,0.15,Time,1,Mean (Charagraph),1min 38s,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,2,Student's t-test,12,0.15,Time,2,SD (Charagraph),55s,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,2,Student's t-test,12,0.15,Time,3,Mean (Baseline),1min 28s,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,2,Student's t-test,12,0.15,Time,4,SD (Baseline),1min 13s,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.003,,1,z,-2.95,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.003,Mental Demand,1,Mean (Charagraph),7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.003,Mental Demand,2,Mean (Baseline),16.2,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.007,Frustration,1,Mean (Charagraph),3.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.007,Frustration,2,Mean (Baseline),10.8,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.002,Effort,1,Mean (Charagraph),6.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.002,Effort,2,Mean (Baseline),15.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.03,Performance,1,Mean (Charagraph),18.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,3,Wilcoxon Signed-Rank test,12,0.03,Performance,2,Mean (Baseline),16.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,4,Wilcoxon Signed-Rank test,12,0.003,,1,z,-2.97,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,4,Wilcoxon Signed-Rank test,12,0.003,Ease of Finding Answers,1,Median (Charagraph),5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,4,Wilcoxon Signed-Rank test,12,0.003,Ease of Finding Answers,2,SD (Charagraph),0.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,4,Wilcoxon Signed-Rank test,12,0.003,Ease of Finding Answers,3,Median (Baseline),2,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581091,visualization systems and tools;visualization;human-centered computing;interactive systems and tools,4,Wilcoxon Signed-Rank test,12,0.003,Ease of Finding Answers,4,SD (Baseline),0.9,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,1,Psychometric Function Fitting,40,UNKNOWN,,1,Weber Fraction (W),0.076,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,2,Psychometric Function Fitting,40,UNKNOWN,,1,Weber Fraction (W),0.072,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,3,Psychometric Function Fitting,40,UNKNOWN,,1,Weber Fraction (W),0.077,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,4,Psychometric Function Fitting,40,UNKNOWN,,1,Weber Fraction (W),0.074,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,5,Psychometric Function Fitting,50,UNKNOWN,,1,Threshold,0.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,6,Psychometric Function Fitting,50,UNKNOWN,,1,Weber Fraction (W),0.057,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,7,Psychometric Function Fitting,50,UNKNOWN,,1,Threshold,2.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,8,Psychometric Function Fitting,50,UNKNOWN,,1,Weber Fraction (W),0.486,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,9,Psychometric Function Fitting,50,UNKNOWN,,1,Weber Fraction (W),0.161,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,10,Two-way ANOVA,18,<0.001,,1,F-value,60.52,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,10,Two-way ANOVA,18,<0.001,MOI_P,1,F-value,60.52,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,10,Two-way ANOVA,18,<0.001,POI_P,1,F-value,17.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,10,Two-way ANOVA,18,<0.01,MOI_P * POI_P,1,F-value,3.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,11,Two-way ANOVA,18,<0.001,,1,F-value,43.86,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,11,Two-way ANOVA,18,<0.01,MOI_P,1,F-value,7.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,11,Two-way ANOVA,18,<0.001,POI_P,1,F-value,43.86,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,11,Two-way ANOVA,18,0.0765,MOI_P * POI_P,1,F-value,2.22,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,12,Two-way Repeated Measures ANOVA,15,<0.001,,1,F-value,30.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,12,Two-way Repeated Measures ANOVA,15,<0.001,Physical Object,1,F-value,30.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,12,Two-way Repeated Measures ANOVA,15,0.015,Scene,1,F-value,3.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,12,Two-way Repeated Measures ANOVA,15,<0.001,Scene * Physical Object,1,F-value,6.69,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,13,Two-way Repeated Measures ANOVA,15,<0.001,,1,F-value,77.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,13,Two-way Repeated Measures ANOVA,15,<0.001,Physical Object,1,F-value,77.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,13,Two-way Repeated Measures ANOVA,15,0.032,Scene,1,F-value,2.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,13,Two-way Repeated Measures ANOVA,15,<0.001,Scene * Physical Object,1,F-value,9.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,14,Two-way Repeated Measures ANOVA,15,<0.001,,1,F-value,57.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,14,Two-way Repeated Measures ANOVA,15,<0.001,Physical Object,1,F-value,57.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,14,Two-way Repeated Measures ANOVA,15,0.027,Scene,1,F-value,2.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580724,virtual reality;human-centered computing;computing methodologies;haptic devices,14,Two-way Repeated Measures ANOVA,15,<0.001,Scene * Physical Object,1,F-value,4.59,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581185,networks,1,Wilcoxon Signed-Rank test,8,0.003906,,1,standardized effect size,0.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581185,networks,2,"paired, one-sided T-Test",17,0.0357,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581185,networks,3,"paired, one-sided T-Test",17,0.0042,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581185,networks,4,"paired, one-sided T-Test",17,0.0628,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581185,networks,5,"paired, one-sided T-Test",17,0.1785,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,1,Linear Mixed Effect Model on Motion Sickness (FMS),30,UNKNOWN,,1,f^2,.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,1,Linear Mixed Effect Model on Motion Sickness (FMS),30,UNKNOWN,,2,f^2,.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,1,Linear Mixed Effect Model on Motion Sickness (FMS),30,< .001,Motion type,1,f^2,.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,1,Linear Mixed Effect Model on Motion Sickness (FMS),30,.029,Cognitive demand,1,f^2,.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,1,Linear Mixed Effect Model on Motion Sickness (FMS),30,.138,Interaction,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,UNKNOWN,,1,η_p^2,.68,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,UNKNOWN,,2,η_p^2,.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,UNKNOWN,,3,η_p^2,.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,< .001,Motion type,1,η_p^2,.68,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,< .001,Cognitive demand,1,η_p^2,.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,2,ART-ANOVA on Cybersickness,30,.002,Interaction,1,η_p^2,.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,3,Linear Mixed Effect Model on SSQ Scores,30,UNKNOWN,,1,f^2,.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,3,Linear Mixed Effect Model on SSQ Scores,30,UNKNOWN,,2,f^2,.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,3,Linear Mixed Effect Model on SSQ Scores,30,< .001,Motion type,1,f^2,.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,3,Linear Mixed Effect Model on SSQ Scores,30,.002,Cognitive demand,1,f^2,.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,3,Linear Mixed Effect Model on SSQ Scores,30,.555,Interaction,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,4,ART-ANOVA on SSQ Scores,30,UNKNOWN,,1,η_p^2,.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,4,ART-ANOVA on SSQ Scores,30,UNKNOWN,,2,η_p^2,.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,4,ART-ANOVA on SSQ Scores,30,< .001,Motion type,1,η_p^2,.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,4,ART-ANOVA on SSQ Scores,30,.002,Cognitive demand,1,η_p^2,.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,4,ART-ANOVA on SSQ Scores,30,.762,Interaction,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,UNKNOWN,,1,f^2,.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,UNKNOWN,,2,f^2,.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,UNKNOWN,,3,f^2,.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,.004,Condition,1,f^2,.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,< .001,Time,1,f^2,.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,5,Linear Mixed Effect Model on Motion Sickness Over Time,30,< .001,Interaction,1,f^2,.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,6,Linear Mixed Effect Model on NASA-TLX Scores,30,UNKNOWN,,1,f^2,.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,6,Linear Mixed Effect Model on NASA-TLX Scores,30,UNKNOWN,,2,f^2,1.86,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,6,Linear Mixed Effect Model on NASA-TLX Scores,30,< .001,Motion type,1,f^2,.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,6,Linear Mixed Effect Model on NASA-TLX Scores,30,< .001,Cognitive demand,1,f^2,1.86,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,6,Linear Mixed Effect Model on NASA-TLX Scores,30,.925,Interaction,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,7,ART-ANOVA on NASA-TLX Scores,30,UNKNOWN,,1,η_p^2,.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,7,ART-ANOVA on NASA-TLX Scores,30,UNKNOWN,,2,η_p^2,.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,7,ART-ANOVA on NASA-TLX Scores,30,< .001,Motion type,1,η_p^2,.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,7,ART-ANOVA on NASA-TLX Scores,30,< .001,Cognitive demand,1,η_p^2,.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,7,ART-ANOVA on NASA-TLX Scores,30,.686,Interaction,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,8,Generalized Linear Model on Task Performance (d'),30,.009,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,8,Generalized Linear Model on Task Performance (d'),30,.009,Motion type,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,9,Generalized Linear Mixed Effect Model on Reaction Time,30,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,9,Generalized Linear Mixed Effect Model on Reaction Time,30,< .001,Motion type,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,UNKNOWN,,1,r,-.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,UNKNOWN,,2,r,.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,UNKNOWN,,3,r,.45,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,.015,d' and FMS ratings,1,r,-.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,< .001,FMS ratings and reaction time,1,r,.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,10,Repeated Measures Correlation on Task Performance and Cybersickness,30,.012,SSQ scores and reaction time,1,r,.45,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,UNKNOWN,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,< .001,C2 vs C4,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,< .001,C3 vs C4,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,< .001,C1 vs C1,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,< .001,C1 vs C2,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,11,fNIRS Results (180 seconds analysis),30,< .001,C1 vs C4,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,12,fNIRS Results (60 seconds analysis),30,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581063,human computer interaction (hci);human-centered computing,12,fNIRS Results (60 seconds analysis),30,< .001,C2 vs C4,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,1,Chi-Squared Test,62,< 0.0001,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,2,Bonferroni-Holm corrected pairwise comparisons,62,< 0.001,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,3,Bonferroni-Holm corrected pairwise comparisons,62,0.018,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,4,Bartlett's Test of Homogeneity of Variances,62,0.8004,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,5,Bartlett's Test of Homogeneity of Variances,62,>= 0.8416,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,6,Kruskal-Wallis Chi-Squared Test,62,< 0.0001,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,7,Bonferroni-Holm corrected pairwise comparisons,62,All directions significantly different from each other for all UI types,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,8,Chi-Squared Test,62,< 0.01,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,9,Bonferroni-Holm corrected pairwise comparisons,62,All UI types compared,,,,,,,
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,10,Saliency Map Evaluation,62,UNKNOWN,,1,AUC-Judd,0.756 ± 0.104,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581096,mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;human-centered computing;computing methodologies,10,Saliency Map Evaluation,62,UNKNOWN,,2,NSS,0.256 ± 0.197,UNKNOWN,UNKNOWN,UNKNOWN
