doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",6,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,3,Mean,3.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,4,Mean,3.96,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,5,Mean,3.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",7,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,1,Mean,4.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,3,Mean,3.67,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,4,Mean,4.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,5,Mean,3.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",8,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.66,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.26,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,3,Mean,3.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,4,Mean,3.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,5,Mean,3.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",9,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.24,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,3,Mean,3.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,4,Mean,3.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,5,Mean,3.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",10,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.42,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,2,Mean,3.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,3,Mean,2.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,4,Mean,4.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,5,Mean,2.77,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",11,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,3,Mean,3.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,4,Mean,4.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,5,Mean,3.22,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",12,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,1,Mean,3.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,2,Mean,4.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,3,Mean,2.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,4,Mean,3.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,5,Mean,2.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",13,Kruskal-Wallis Test,653,< 0.01,,6,Mean,3.00,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,2,Mean,5.00,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.24,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",14,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,3,Mean,3.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",15,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.67,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,1,Mean,3.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,2,Mean,3.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,3,Mean,3.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",16,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,4,Mean,4.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,5,Mean,4.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",17,Kruskal-Wallis Test,653,< 0.05,,6,Mean,4.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,2,Mean,3.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,3,Mean,3.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",18,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.71,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",19,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,4,Mean,4.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,5,Mean,4.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",20,Kruskal-Wallis Test,653,< 0.05,,6,Mean,4.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.44,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.96,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",21,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.73,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.26,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.09,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,3,Mean,3.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.26,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",22,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.96,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.26,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,4,Mean,4.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",23,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,4,Mean,4.42,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",24,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,1,Mean,3.93,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.00,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,3,Mean,3.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.93,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.22,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",25,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,4,Mean,3.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",26,Kruskal-Wallis Test,653,< 0.05,,6,Mean,3.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,2,Mean,5.32,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,3,Mean,4.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,4,Mean,4.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,5,Mean,3.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",27,Kruskal-Wallis Test,653,< 0.05,,6,Mean,4.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",28,Kruskal-Wallis Test,653,< 0.05,,1,Mean,4.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300597,"collaborative and social computing theory, concepts and paradigms;collaborative and social computing;human-centered computing",28,Kruskal-Wallis Test,653,< 0.05,,2,Mean,4.20,UNKNOWN,UNKNOWN,UNKNOWN
