doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3313831.3376243,interaction techniques;human-centered computing,120,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-1.4,1,Mean,5.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,120,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-1.4,2,SD,1.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,121,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,1,Mean,5.69,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,121,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,2,SD,0.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,121,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-1.8,1,Mean,5.69,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,121,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-1.8,2,SD,0.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,122,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,1,Mean,5.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,122,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,2,SD,1.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,122,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-2.2,1,Mean,5.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,122,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-2.2,2,SD,1.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,123,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,1,Mean,5.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,123,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,2,SD,1.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,123,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-2.6,1,Mean,5.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,123,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-2.6,2,SD,1.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,124,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,1,Mean,5.82,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,124,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,,2,SD,1.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,124,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-3.0,1,Mean,5.82,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,124,Descriptive statistics for Interest/Enjoyment (IMI),28,UNKNOWN,scaled-3.0,2,SD,1.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,125,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,3.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,125,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,125,Descriptive statistics for Presence (IPQ),28,UNKNOWN,forward-jumping,1,Mean,3.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,125,Descriptive statistics for Presence (IPQ),28,UNKNOWN,forward-jumping,2,SD,.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,126,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,2.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,126,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,126,Descriptive statistics for Presence (IPQ),28,UNKNOWN,teleportation,1,Mean,2.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,126,Descriptive statistics for Presence (IPQ),28,UNKNOWN,teleportation,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,127,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,3.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,127,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,127,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-1.4,1,Mean,3.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,127,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-1.4,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,128,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,4.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,128,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,128,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-1.8,1,Mean,4.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,128,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-1.8,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,129,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,3.94,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,129,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.91,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,129,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-2.2,1,Mean,3.94,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,129,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-2.2,2,SD,.91,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,130,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,3.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,130,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,130,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-2.6,1,Mean,3.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,130,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-2.6,2,SD,.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,131,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,1,Mean,3.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,131,Descriptive statistics for Presence (IPQ),28,UNKNOWN,,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,131,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-3.0,1,Mean,3.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,131,Descriptive statistics for Presence (IPQ),28,UNKNOWN,scaled-3.0,2,SD,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,132,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,4.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,132,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,1.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,132,Descriptive statistics for Immersion (PXI),28,UNKNOWN,forward-jumping,1,Mean,4.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,132,Descriptive statistics for Immersion (PXI),28,UNKNOWN,forward-jumping,2,SD,1.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,133,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,4.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,133,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,1.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,133,Descriptive statistics for Immersion (PXI),28,UNKNOWN,teleportation,1,Mean,4.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,133,Descriptive statistics for Immersion (PXI),28,UNKNOWN,teleportation,2,SD,1.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,134,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,5.66,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,134,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,134,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-1.4,1,Mean,5.66,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,134,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-1.4,2,SD,.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,135,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,5.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,135,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,135,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-1.8,1,Mean,5.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,135,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-1.8,2,SD,.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,136,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,5.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,136,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,.69,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,136,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-2.2,1,Mean,5.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,136,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-2.2,2,SD,.69,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,137,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,5.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,137,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,137,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-2.6,1,Mean,5.79,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,137,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-2.6,2,SD,.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,138,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,1,Mean,5.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,138,Descriptive statistics for Immersion (PXI),28,UNKNOWN,,2,SD,.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,138,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-3.0,1,Mean,5.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,138,Descriptive statistics for Immersion (PXI),28,UNKNOWN,scaled-3.0,2,SD,.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,139,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,4.77,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,139,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,1.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,139,Descriptive statistics for Mastery (PXI),28,UNKNOWN,forward-jumping,1,Mean,4.77,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,139,Descriptive statistics for Mastery (PXI),28,UNKNOWN,forward-jumping,2,SD,1.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,140,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,5.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,140,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,1.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,140,Descriptive statistics for Mastery (PXI),28,UNKNOWN,teleportation,1,Mean,5.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,140,Descriptive statistics for Mastery (PXI),28,UNKNOWN,teleportation,2,SD,1.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,141,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,4.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,141,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,141,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-1.4,1,Mean,4.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,141,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-1.4,2,SD,.92,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,142,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,5.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,142,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,142,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-1.8,1,Mean,5.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,142,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-1.8,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,143,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,5.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,143,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,1.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,143,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-2.2,1,Mean,5.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,143,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-2.2,2,SD,1.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,144,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,5.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,144,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,1.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,144,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-2.6,1,Mean,5.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,144,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-2.6,2,SD,1.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,145,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,1,Mean,4.94,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,145,Descriptive statistics for Mastery (PXI),28,UNKNOWN,,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,145,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-3.0,1,Mean,4.94,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376243,interaction techniques;human-centered computing,145,Descriptive statistics for Mastery (PXI),28,UNKNOWN,scaled-3.0,2,SD,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376484,interaction design;human-centered computing,1,Repeated Measures ANOVA,34,< .001,,1,ηp2,.52,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,1,Repeated Measures ANOVA,34,< .001,vehicle,1,ηp2,.52,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,1,Repeated Measures ANOVA,34,< .001,time,1,ηp2,.42,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,2,Repeated Measures ANOVA,34,< .001,,1,ηp2,.35,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,2,Repeated Measures ANOVA,34,< .001,vehicle,1,ηp2,.35,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,2,Repeated Measures ANOVA,34,.563,time,1,ηp2,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,2,Repeated Measures ANOVA,34,< .001,interaction effect,1,ηp2,.11,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,3,Repeated Measures ANOVA,34,< .001,,1,ηp2,.49 - .75,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,3,Repeated Measures ANOVA,34,< .001,eHMI,1,ηp2,.49 - .75,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,3,Repeated Measures ANOVA,34,< .001,time,1,ηp2,.14 - .19,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,4,Repeated Measures ANOVA,34,< .001,,1,ηp2,.22,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,4,Repeated Measures ANOVA,34,< .001,eHMI,1,ηp2,.22,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,4,Repeated Measures ANOVA,34,.421,time,1,ηp2,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,4,Repeated Measures ANOVA,34,.139,interaction effect,1,ηp2,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,5,Repeated Measures ANOVA,34,.004,,1,ηp2,.17,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,5,Repeated Measures ANOVA,34,.004,time,1,ηp2,.17,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376484,interaction design;human-centered computing,5,Repeated Measures ANOVA,34,.512,interaction effect,1,ηp2,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Regression Analysis,288,< .001,,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Regression Analysis,288,< .001,Demographic Diversity,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Regression Analysis,288,UNKNOWN,English as First Language,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,1,Regression Analysis,288,UNKNOWN,Age,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Regression Analysis,288,UNKNOWN,,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Regression Analysis,288,.08,Personality Diversity,1,Beta,.16,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Regression Analysis,288,.04,Extraversion,1,Beta,.25,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Regression Analysis,288,UNKNOWN,Emotional Stability,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,2,Regression Analysis,288,UNKNOWN,Agreeableness,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Regression Analysis,288,UNKNOWN,,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Regression Analysis,288,UNKNOWN,Attitudes Towards Teamwork,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Regression Analysis,288,UNKNOWN,Leadership and Teamwork Self-Efficacy,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,3,Regression Analysis,288,UNKNOWN,Collectivism,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,4,Regression Analysis,288,UNKNOWN,,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,4,Regression Analysis,288,UNKNOWN,Prior Domain Experience,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,4,Regression Analysis,288,UNKNOWN,Pretest Score,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,5,Follow-up Regression Analysis,288,UNKNOWN,,1,Beta,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,5,Follow-up Regression Analysis,288,.02,Black,1,Beta,2.47,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,5,Follow-up Regression Analysis,288,.02,White,1,Beta,1.34,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,5,Follow-up Regression Analysis,288,.04,Asian,1,Beta,1.37,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376279,empirical studies in collaborative and social computing;collaborative and social computing;human-centered computing,5,Follow-up Regression Analysis,288,.04,American Indian/Native Alaskan,1,Beta,-3.52,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0104,,1,F,3.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0463,Case,1,μ,2.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0059,Case,1,μ,2.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0243,Case,1,μ,2.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0413,Case,1,μ,2.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376690,social aspects of security and privacy;security and privacy;user studies;human-centered computing;social and professional topics,1,One-way ANOVA,75,0.0081,Case,1,μ,2.18,UNKNOWN,UNKNOWN,UNKNOWN
